tocr_id,tocr_name,articles,current,suggested,from_cdosgame,from_famitsu,sources,source_ids,unknown,risk,shared_with
cmtple5eo0ad204jv4dpzjkqb,大逆鱗III,4,,WIN,WIN,,cdg-0425,cdg-0425,,靠別名對上、來源同時給了別筆(1),大逆鱗3
cmtpkd3u101o804jvanfgpyxy,大野風雲,1,DOS,DOS,DOS,,cdg-0426,cdg-0426,,,
cmtzt4poa004b0agmbewfl041,大金剛再起,2,,WII,,WII,VOL.317 VOL.321,索引:大金剛再起,,,
cmtpkol8f03tm04jvirckyt66,大銀河物語,3,DOS,DOS,DOS,,cdg-0427,cdg-0427,,,
cmtpkqerz04el04jvrb5zxj73,天下御免,3,WIN,WIN,WIN,,cdg-4331,cdg-4331,,,
cmtpkk62t032r04jvii4woahs,天下無敵,2,DOS,DOS,DOS,,cdg-4116,cdg-4116,,,
cmta7yv04001904kz53adhn9y,天下第一刀,1,,DOS,DOS,,cdg-4770,cdg-4770,,來源同時給了別筆(1),The First Samurai
cmtpl3m7q07se04jvnou6wh4g,天下統一,2,DOS,DOS,DOS,,cdg-0431,cdg-0431,,,
cmtpn9mx101zg04l61wcrihnx,天下霸圖,4,WIN,WIN,WIN,,cdg-0432,cdg-0432,,,
cmtpl4d5i07xj04jv8pwbwunf,天使之約,2,WIN,WIN,WIN,,cdg-0434,cdg-0434,,,
cmtpks01j04px04jvve02lq22,天使任務,1,DOS,DOS,DOS,,cdg-0439,cdg-0439,,,
cmtpnyiug06w204l6czx880mo,天使協奏曲,1,WIN,WIN,WIN,,cdg-0442,cdg-0442,,,
cmtpliamm0bgu04jvgkvuno2k,天使同盟,2,WIN,WIN,WIN,,cdg-0443,cdg-0443,,,
cmtpn82qf01jz04l63ixli2i1,天使小夜曲,2,WIN,WIN,WIN,,cdg-0444,cdg-0444,,,
cmta8mf33002a04jrf6aeg8wt,天使帝國,1,DOS,DOS,DOS,,cdg-0445,cdg-0445,,,
cmtpker6w021y04jv6ugvmgjf,天使帝國2,3,DOS,DOS,DOS,,cdg-0446,cdg-0446,,,
cmtpnr411057d04l6w7wmkvxo,天使戀曲,1,WIN,WIN,WIN,,cdg-0449,cdg-0449,,,
cmtpn4fzo00pl04l661dosiru,天使演唱會,1,WIN,WIN,WIN,,cdg-0450,cdg-0450,,,
cmtpk4j4300v104jvgc1vnka1,天使角力賽,1,DOS,DOS,DOS,,cdg-4087,cdg-4087,,,
cmtpk4xhm00zu04jvtindeil7,天命之戰,1,DOS,DOS,DOS,,cdg-4117,cdg-4117,,,
cmtpn11e0003904l62kjq5mlq,天命傳奇,2,WIN,WIN,WIN,,cdg-0454,cdg-0454,,,
cmtpnebl602op04l6oyo3g10t,天地劫外章：寰神結,3,WIN,WIN,WIN,,cdg-0460,cdg-0460,,,
cmtpkktij03ck04jvqsjse3bv,天地無用,3,,DOS,DOS,,cdg-0461,cdg-0461,,靠別名對上,
cmtpn11b1002g04l6yfa0go8n,天堂島,3,,WIN,WIN,,cdg-2130,cdg-2130,,靠別名對上,
cmtpk4x7e00z604jvhtnnx0lk,天外劍聖錄,4,DOS,DOS,DOS,,cdg-0465,cdg-0465,,,
cmtpln9r70cod04jv1krzeym4,天子傳奇,2,WIN,WIN,WIN,,cdg-0466,cdg-0466,,,
cmt1hzs5b001p04ld59baxwgf,天才智多星,5,,DOS,DOS,,cdg-4599,cdg-4599,,來源同時給了別筆(1),Castle of Dr. Brain
cmtpkwmfw05ut04jv7bfv9ikm,天晴傳,2,,DOS,DOS,,cdg-0470,cdg-0470,,靠別名對上,
cmtpnjwgx03w404l66l9olg2n,天河傳說,3,WIN,WIN,WIN,,cdg-0471,cdg-0471,,,
cmsx2unq5002p04ld340qe9ds,天生好手,1,DOS,DOS,DOS,,cdg-4015,cdg-4015,,,
cmtdmiiix000g04l4rg0howd7,天生好手2,1,,DOS,DOS,,cdg-4595,cdg-4595,,來源同時給了別筆(1),Earl Weaver Baseball II / 天生好手II
cmt1hzs2d000w04ldil167ckp,天生好手II,1,,DOS,DOS,,cdg-4595,cdg-4595,,靠別名對上、來源同時給了別筆(1),Earl Weaver Baseball II / 天生好手2
cmtzt4sqx005u0agm3w7zq0n4,天空機士羅迪亞,1,,3DS、WII,,3DS、WII,VOL.324,索引:天空機士羅迪亞,,,
cmt9n4wjz005e04jmtschbw37,天際寒星——義無反顧,1,,DOS,DOS,,cdg-4603,cdg-4603,,靠別名對上、來源同時給了別筆(1),PLANET'S EDGE
cmtpkxdnf063504jvndolx5x6,天龍八部,14,,DOS、WIN,DOS、WIN,,cdg-0481 cdg-0482,cdg-0481 cdg-0482,,對到多個來源條目,
cmtpkdgrj01tb04jvip4m7lc6,太子降魔傳,1,DOS,DOS,DOS,,cdg-0485,cdg-0485,,,
cmtplv1dk0eeu04jvwizilzss,太平天國,1,DOS,DOS,DOS,,cdg-0486,cdg-0486,,,
cmtpkfbyf027d04jvmbilkkm9,太平洋戰將,2,DOS,DOS,DOS,,cdg-4650,cdg-4650,,,
cmt9rt6f3000m04jsn35mpmks,太平洋空戰英雄,5,,DOS,DOS,,cdg-0491,cdg-0491,,來源同時給了別筆(1),Aces of the Pacific
cmtplnxjr0cv504jvzjnsw5o7,太極張三豐,1,WIN,WIN,WIN,,cdg-0492,cdg-0492,,,
cmsvuqx4r002w04ley72tsex2,太空小蜜蜂,1,,DOS、WIN,DOS、WIN,,cdg-0498 cdg-0496,cdg-0498 cdg-0496,,靠別名對上、對到多個來源條目,
cmtplcvyc0a4f04jv3mozfu44,太空戰士 7,2,,WIN,WIN,,cdg-2486,cdg-2486,,靠別名對上,
cmss8frow000c04js20dxi6py,太空戰士8,1,,WIN,WIN,,cdg-2487,cdg-2487,,靠別名對上,
cmswqdm8400bu04l6plvegrj2,太空捕快,1,DOS,DOS,DOS,,cdg-4565,cdg-4565,,,
cmtpk43it00r604jv0yquunew,太空牛仔,2,,DOS,DOS,,cdg-4627,cdg-4627,,來源同時給了別筆(1),Spaceward Ho!
cmtpkk67f034a04jvz4dikcz8,太閤立志傳,2,DOS,DOS,DOS,,cdg-0503,cdg-0503,,,
cmtplqqxn0di604jvhajhcszm,太閤立志傳 2,1,DOS、WIN,DOS、WIN,DOS、WIN,,cdg-0504,cdg-0504,,,
cmtplnxic0cuq04jvb8z72s9y,太閤立志傳3,1,WIN,WIN,WIN,,cdg-0505,cdg-0505,,,
cmsvuqwuk000y04led4xlhi6c,太陽神之眼,2,DOS,DOS,DOS,,cdg-4567,cdg-4567,,,
cmtzt4ipp000l0agmvdjddzrv,太鼓之達人11 亞洲版,1,,ARCADE,,ARCADE,VOL.181,索引:太鼓之達人11亞洲版,,,
cmtzt5dc2001c0agm02nrexjx,太鼓之達人Portable DX,1,,PSP,,PSP,VOL.335,索引:太鼓之達人portabledx,,,
cmss8fsbt008f04jsr7rfglz3,失落大地,1,,WIN,WIN,,cdg-0712,cdg-0712,,來源同時給了別筆(1),失落的大地
cmtpko6es03py04jvknvwuuil,失落的伊甸園,5,DOS,DOS,DOS,,cdg-5253,cdg-5253,,,
cmtplaaye09ev04jvux00icbr,失落的大地,1,,WIN,WIN,,cdg-0712,cdg-0712,,靠別名對上、來源同時給了別筆(1),失落大地
cmstskprh000q04l5c3am2jy6,失落的封印,3,DOS,DOS,DOS,,cdg-0715,cdg-0715,,,
cmswq0tar006p04l6osmhlgm4,奇中棋,1,DOS,DOS,DOS,,cdg-1294,cdg-1294,,,
cmt9n4wsc007g04jmo7a56mub,奇人黑桃2,1,DOS,DOS,DOS,,cdg-1295,cdg-1295,,,
cmta8ukwe000w04l6ae1whjkb,奇妙大百科,1,DOS,DOS,DOS,,cdg-1296,cdg-1296,,,
cmtpnkvvy044a04l6493uudgp,奇幻仙境,4,WIN,WIN,WIN,,cdg-1970,cdg-1970,,,
cmtpn4fy600pa04l63zzuip6n,奇蹟花園,1,WIN,WIN,WIN,,cdg-4820,cdg-4820,,,
cmtpniwc203ox04l6qhr6k2ve,奇蹟餐廳,5,WIN,WIN,WIN,,cdg-1304,cdg-1304,,,
cmtpkb3r001dx04jvk8sglec4,奇門遁甲之九五真龍,2,DOS,DOS,DOS,,cdg-1306,cdg-1306,,,
cmtpnr40p057a04l6cb67k728,奇靈王,1,WIN,WIN,WIN,,cdg-5138,cdg-5138,,,
cmtpk4xe800zs04jvovgira46,奧林匹亞橋賽,1,DOS,DOS,DOS,,cdg-1310,cdg-1310,,,
cmtzt5irf003y0agmldndz3yo,奪寶報告 機械機關的遺產,1,,NDS,,NDS,VOL.328 VOL.336 VOL.338,索引:奪寶報告機械機關的遺產,,,
cmsreh06b003d04iewll0t9wn,女傑,2,,WIN,WIN,,cdg-1068,cdg-1068,,靠別名對上,
cmtzt5u4c009w0agmt9q21tju,女僕☆天堂,1,,PSP,,PSP,VOL.361,索引:女僕天堂,,,
cmtpn1wb400ac04l6j6s3v5ln,女神天蠶變,1,WIN,WIN,WIN,,cdg-1072,cdg-1072,,,
cmtpl6v8108la04jvb0di3uk8,女神學園,2,DOS,DOS,DOS,,cdg-4041,cdg-4041,,,
cmtxe422z00200agma9zbz947,女神異聞錄4,1,,PS2,,PS2,VOL.193,索引:女神異聞錄4,,,
cmsybv6te00ds04l236serlue,好夢連床,1,DOS,DOS,DOS,,cdg-3859,cdg-3859,,,
cmtpnhyf603gg04l6o8g1kss8,如來神掌之宇宙爭雄,4,WIN,WIN,WIN,,cdg-1077,cdg-1077,,,
cmt1mj8hi000604jun9a6oxqo,如來金剛拳傳奇,4,DOS,DOS,DOS,,cdg-1078,cdg-1078,,,
cmtpktg9f054404jv8o38bk1k,妖塔2189,1,DOS,DOS,DOS,,cdg-1079,cdg-1079,,,
cmtpkgvpm02lo04jvxqdfpo3l,妖擊隊,3,,DOS,DOS,,cdg-1082,cdg-1082,,靠別名對上,
cmtpl2wot07is04jvtk25xfpf,妖魔獵人,2,WIN,WIN,WIN,,cdg-5198,cdg-5198,,,
cmtpkb3rt01e504jvm19ybhib,妖魔道,5,DOS,DOS,DOS,,cdg-1083,cdg-1083,,,
cmtpkfc0g027s04jvuzsyr5g4,妙狐神探,1,DOS,DOS,DOS,,cdg-1085,cdg-1085,,,
cmtpkecci01z704jv754o2str,妙賊也瘋狂,3,DOS,DOS,DOS,,cdg-1086,cdg-1086,,,
cmsyqgoo400ak04jne8gvom6u,妙賊奇弗,3,,DOS,DOS,,cdg-4585,cdg-4585,,來源同時給了別筆(1),KEEF the THIEF
cmt03mnm5002p04l5j5wmzp2c,威利奇遇記,3,DOS,DOS,DOS,,cdg-1090,cdg-1090,,,
cmsvn61pf000j04l8gf2kmsom,威探闖通關,2,DOS,DOS,DOS,,cdg-4708,cdg-4708,,,
cmtpknfcm03ge04jvfkwl8n5i,嬉笑春秋,1,DOS,DOS,DOS,,cdg-1095,cdg-1095,,,
cmu097ss000250agm1bxrafaz,嬌蠻之吻 第3學期Portable,1,,PSP,,PSP,VOL.366,索引:嬌蠻之吻第3學期portable,,,
cmtpnc6vj02d704l6heojfl3f,孔明傳,2,,WIN,WIN,,cdg-0207,cdg-0207,,靠別名對上、來源同時給了別筆(1),三國孔明傳
cmtpkdgqn01t604jvt8fc9cim,孤臣記,1,DOS,DOS,DOS,,cdg-4042,cdg-4042,,,
cmtztln6e004x04l5vrx7syq4,學生會的一存 -DS學生會-,1,,NDS,,NDS,VOL.284,索引:學生會的一存ds學生會,,,
cmtplrmmr0dpt04jvkxnak9vw,學生騎士團,3,WIN,WIN,WIN,,cdg-3368,cdg-3368,,,
cmtztlrdd007g04l5elksjgnd,學研 中文饗宴DS 聽力訓練＆書寫訓練,1,,NDS,,NDS,VOL.331,索引:學研中文饗宴ds聽力訓練書寫訓練,,,
cmtztlrdk007h04l5h759bzkf,學研 韓文饗宴 聽力訓練＆書寫訓練,1,,NDS,,NDS,VOL.331,索引:學研韓文饗宴聽力訓練書寫訓練,,,
cmtpkerby023i04jv7cgfgfrl,宇宙傳奇5,2,DOS,DOS,DOS,,cdg-4563,cdg-4563,,,
cmtpkqeoe04da04jv6o50ly7s,宇宙傳奇VI,2,,DOS,DOS,,cdg-5260,cdg-5260,,靠別名對上,
cmsvna21z008p04l8ab8nloq4,宇宙神風號,5,DOS,DOS,DOS,,cdg-0791,cdg-0791,,,
cmtpkgvhm02jy04jv2cgcohf8,宇宙英雄,1,DOS,DOS,DOS,,cdg-4121,cdg-4121,,,
cmtpl9h5a097n04jvk1waywka,守護者之劍,2,WIN,WIN,WIN,,cdg-0795,cdg-0795,,,
cmtplphys0d6o04jv91e5suyn,守護者之劍2～伊格麗亞之章,1,WIN,WIN,WIN,,cdg-0796,cdg-0796,,,
cmtplhm7j0bb904jv1wps2asc,守護者之劍外傳 - 無盡的宿命,2,WIN,WIN,WIN,,cdg-0797,cdg-0797,,,
cmtpl78a708pv04jv52x4gvs6,安琪莉可 - 女王之路,2,WIN,WIN,WIN,,cdg-0800,cdg-0800,,,
cmtb7sepd000t04laoz3z0ray,完美將軍,2,DOS,DOS,DOS,,cdg-4204,cdg-4204,,,
cmtzt5qxj00810agm673pksgh,実況パワフルプロ野球2011,1,,PSP、PS3,,PSP、PS3,VOL.338 VOL.348,索引:実況野球2011,,名稱含假名,
cmtztlzr2002b0agm7kf9m2ux,密室愛相隨 女家教伊都香,1,,3DS,,3DS,VOL.412,索引:密室愛相隨女家教伊都香,,,
cmtpkfbz3027i04jvww2zqzsc,富甲天下,2,,DOS,DOS,,cdg-0806,cdg-0806,,靠別名對上,
cmtpkzn6u06nj04jvzist87rv,富甲天下2,5,DOS,DOS,DOS,,cdg-0807,cdg-0807,,,
cmtpn4fxn00p604l6qwh0vkqq,富甲天下3,2,WIN,WIN,WIN,,cdg-0808,cdg-0808,,,
cmtpnpoj604xk04l690zt87xf,富甲天下4,2,WIN,WIN,WIN,,cdg-0809,cdg-0809,,,
cmtpkr61904j404jvjpxsi153,富貴列車,5,,DOS,DOS,,cdg-0811,cdg-0811,,靠別名對上,
cmtpl1iwp073504jv5ua0oxoo,寒漠風暴,1,,DOS,DOS,,cdg-2903,cdg-2903,,靠別名對上、來源同時給了別筆(1),銀河英雄
cmu097toa002o0agmq4ut05og,實境格鬥家,1,,PSV,,PSV,VOL.368,索引:實境格鬥家,,,
cmtzt5skz00900agms9vqe73d,實感賽車,2,,PSV,,PSV,VOL.360 VOL.366,索引:實感賽車,,,
cmtpkxdlq062s04jvhg3tu2d6,封神世紀,1,DOS,DOS,DOS,,cdg-1702,cdg-1702,,,
cmtpkd3mv01m004jvhsyu80me,封神榜,2,DOS,DOS,DOS,,cdg-1703,cdg-1703,,,
cmtpkytpi06f204jviow5mcu8,封神演義,6,,DOS、WIN,DOS、WIN,,cdg-1705 cdg-1706,cdg-1705 cdg-1706,,靠別名對上、對到多個來源條目,
cmtpjz2cr000804jvntkh2r66,射鵰英雄傳,9,DOS,DOS,DOS,,cdg-1707,cdg-1707,,,
cmtpn1w1j007m04l6cft0rxz4,尋秦記,2,WIN,WIN,WIN,,cdg-1709,cdg-1709,,,
cmsxqa30w000l04l4pg5fpf12,小人物狂想曲,4,DOS,DOS,DOS,,cdg-3918,cdg-3918,,,
cmt8znyko000904jymh5f1dnd,小人物狂想曲 II,3,,DOS,DOS,,cdg-4598,cdg-4598,,靠別名對上、來源同時給了別筆(1),小人物狂想曲2
cmtdmiih0000404l4bno7jj50,小人物狂想曲2,1,,DOS,DOS,,cdg-4598,cdg-4598,,來源同時給了別筆(1),小人物狂想曲 II
cmtplgrnu0b1c04jvzfzvkpsz,小叮噹大富翁,2,WIN,WIN,WIN,,cdg-0511,cdg-0511,,,
cmtzt4yjx008u0agmxkerw9fc,小小大星球2,1,,PS3,,PS3,VOL.316 VOL.327,索引:小小大星球2,,,
cmtplyx320fag04jv7semuzp6,小燕子決戰大富翁,1,WIN,WIN,WIN,,cdg-0522,cdg-0522,,,
cmtpjz2q0003a04jv0vafa7ul,小辣椒的時空冒險,2,DOS,DOS,DOS,,cdg-4621,cdg-4621,,,
cmtpkecfc020204jvvzvdrcdx,小魔逛迷宮,1,DOS,DOS,DOS,,cdg-4646,cdg-4646,,,
cmsvn87ct004g04l87eoycsd9,小鮫立大功,1,DOS,DOS,DOS,,cdg-4711,cdg-4711,,,
cmtpker7l022304jvik6kaudf,少女夢天使,1,,DOS,DOS,,cdg-4777,cdg-4777,,靠別名對上,
cmtpl6vg408nu04jv4bp2gsfk,少女魔法師,2,WIN,WIN,WIN,,cdg-0542,cdg-0542,,,
cmtplaayn09ey04jvyzif96nw,少女魔法師2,2,WIN,WIN,WIN,,cdg-0543,cdg-0543,,,
cmtpn4g9w00rn04l6wejv8qh4,少林麻將,2,WIN,WIN,WIN,,cdg-0547,cdg-0547,,,
cmtzt519a00a50agm9yhwedvl,屍骸派對 暗影之書,1,,PSP,,PSP,VOL.329,索引:屍骸派對暗影之書,,,
cmtpl0fqu06wu04jvca2odzdg,屠龍戰記,1,,APPLE2,APPLE2,,cdg-4534,cdg-4534,,靠別名對上,
cmsvn87c1004804l8xmjia602,屠龍記,6,DOS,DOS,DOS,,cdg-3957,cdg-3957,,,
cmtpkfc5j028t04jvskd6163n,工人物語,1,,DOS,DOS,,cdg-0553,cdg-0553,,來源同時給了別筆(1),工人物語建國篇
cmtpkgvvc02mv04jv397awwax,工人物語建國篇,2,,DOS,DOS,,cdg-0553,cdg-0553,,靠別名對上、來源同時給了別筆(1),工人物語
cmsvna26v009z04l82wow7qnd,巫術,1,DOS,DOS,DOS,,cdg-1099,cdg-1099,,,
cmtplw6uw0eno04jv8anwkdge,巫術 8,1,WIN,WIN,WIN,,cdg-1106,cdg-1106,,,
cmtpk6hnp019o04jvolc3g8jn,巴士帝國,2,DOS,DOS,DOS,,cdg-1110,cdg-1110,,,
cmsylqoen002l04jiacbtycpo,巴黎-達卡越野大賽,1,DOS,DOS,DOS,,cdg-4738,cdg-4738,,,
cmtdmiijn000j04l4maa9tm14,帝國之光榮,1,,DOS,DOS,,cdg-1117,cdg-1117,,靠別名對上、來源同時給了別筆(1),帝國的光榮
cmtpl552i083l04jv9s9kmd4a,帝國生死鬥,2,WIN,WIN,WIN,,cdg-5301,cdg-5301,,,
cmt1mvalg008b04jusyvoszx0,帝國的光榮,1,,DOS,DOS,,cdg-1117,cdg-1117,,來源同時給了別筆(1),帝國之光榮
cmsreh00y001l04iegpp3fc2a,幕府將軍,1,DOS,DOS,DOS,,cdg-3961,cdg-3961,,,
cmtplth070e1h04jvhqybum1q,平妖傳,1,WIN,WIN,WIN,,cdg-4324,cdg-4324,,,
cmtplc50d09xz04jvg2t9g5lu,幻世錄,1,WIN,WIN,WIN,,cdg-0564,cdg-0564,,,
cmtpn5wzi011h04l61yztixtz,幻世錄2魔神戰爭,1,WIN,WIN,WIN,,cdg-0565,cdg-0565,,,
cmtzt4pft00460agmksyf3fgk,幻境神界,6,,PS3、X360,,PS3、X360,VOL.317 VOL.321 VOL.333 VOL.334 VOL.335 VOL.336 VOL.337 VOL.338 VOL.339,索引:幻境神界,,,
cmt1mvace005v04juavvz6utr,幻影法師,6,DOS,DOS,DOS,,cdg-4597,cdg-4597,,,
cmtplgzvo0b8504jvqhh060sg,幻影特攻,1,WIN,WIN,WIN,,cdg-0566,cdg-0566,,,
cmtpnf2v002z104l6542g5vcw,幻想三國誌,11,WIN,WIN,WIN,,cdg-0567,cdg-0567,,,
cmtpo0dzs07a804l6yg1r0a7t,幻想三國誌2,1,WIN,WIN,WIN,,cdg-0568,cdg-0568,,,
cmu097ssc00260agmwyeyuxvf,幻想國物語 ～庫克利亞王國～,1,,PSP,,PSP,VOL.366,索引:幻想國物語庫克利亞王國,,,
cmtplkk8e0c2004jvrjo30dyl,幻想奇俠傳,1,WIN,WIN,WIN,,cdg-3864,cdg-3864,,,
cmtpl5599085x04jvixgp722m,幻想時空,3,WIN,WIN,WIN,,cdg-0575,cdg-0575,,,
cmsumhmqu000o04jolrhm5qum,幻想空間,2,DOS,DOS,DOS,,cdg-0578,cdg-0578,,,
cmtbf1vcd001d04l5tsqig4lk,幻想空間5,1,DOS,DOS,DOS,,cdg-0581,cdg-0581,,,
cmtpkb3xk01fz04jvzxr91vq5,幻想空間6,4,DOS,DOS,DOS,,cdg-0582,cdg-0582,,,
cmtplp0ce0d3q04jvu6cvj2wo,幻想紀元,2,WIN,WIN,WIN,,cdg-0585,cdg-0585,,,
cmss8fs1l004a04jsvkv4xsq3,幻想西遊記,2,,WIN、PS3、X360,WIN,PS3、X360,cdg-0588 VOL.317,cdg-0588 索引:幻想西遊記,,兩邊都給、來源同時給了別筆(1),新西遊記
cmtplx9qs0evh04jvkz9e9r4n,幻獸魔石,1,WIN,WIN,WIN,,cdg-4316,cdg-4316,,,
cmtplfdx10aqv04jvn98dwsq2,幻界霸者,2,DOS,DOS,DOS,,cdg-0590,cdg-0590,,,
cmss8fs7h006h04jsi328clsu,幻舞天使,1,WIN,WIN,WIN,,cdg-0592,cdg-0592,,,
cmtpk5dza012f04jv7hcxzppo,幻象雷電,1,DOS,DOS,DOS,,cdg-0594,cdg-0594,,,
cmsvoibs3001g04jp9b32nben,幽城寶藏,4,DOS,DOS,DOS,,cdg-4161,cdg-4161,,,
cmtpkhks102rw04jvl0xtlkfa,幽浮,2,,DOS,DOS,,cdg-0600,cdg-0600,,靠別名對上,
cmtztlvld000m0agmcqttg9lk,幽靈王國PORTABLE,1,,PSP,,PSP,VOL.346,索引:幽靈王國portable,,,
cmsyq9flj003p04jndaxi6e2e,幽靈騎士,9,DOS,DOS,DOS,,cdg-4230,cdg-4230,,,
cmtpkk5y4031e04jvjjxn35hm,幽魂,3,WIN,WIN,WIN,,cdg-0607,cdg-0607,,,
cmtxe41ve000q0agmei7hjawh,弧光之源2 意志,1,,NDS,,NDS,VOL.193,索引:弧光之源2意志,,,
cmsvn61sy001f04l8ixm9ut1z,強棒再出擊,2,DOS,DOS,DOS,,cdg-1899,cdg-1899,,,
cmtzt4o1j003c0agmuf41s1c5,征服者,1,,PS3、X360,,PS3、X360,VOL.317,索引:征服者,,,
cmsx2w9es006g04ldpno4vjf3,從海底出擊,4,,APPLE2、DOS,APPLE2、DOS,,cdg-5017 cdg-4008,cdg-5017 cdg-4008,,靠別名對上、對到多個來源條目、來源同時給了別筆(1),Wolf Pack
cmsybeknm000h04jvka2sq7zw,御封戰將,6,,DOS,DOS,,cdg-1051,cdg-1051,,來源同時給了別筆(1),King's Bounty
cmtb4t95x000o04l7ghicrg9b,復國恩仇錄,1,DOS,DOS,DOS,,cdg-4762,cdg-4762,,,
cmtpkxdik062404jv8gmnu3dj,復活邪魔,1,,DOS,DOS,,cdg-1796,cdg-1796,,靠別名對上,
cmtpk5e1r013404jvro0fzpkt,德軍總部,1,,APPLE2、DOS,APPLE2、DOS,,cdg-2034 cdg-2036,cdg-2034 cdg-2036,,靠別名對上、對到多個來源條目,
cmtzt56l700cx0agmd6bva9u6,心球奇遇記,2,,NDS,,NDS,VOL.331 VOL.335 VOL.338 VOL.346,索引:心球奇遇記,,,
cmsvud7vh001404l6r2gqi4jf,忍,2,,DOS,DOS,,cdg-3890,cdg-3890,,來源同時給了別筆(1),SHINOBI
cmta8ukxe001004l6xahx2yey,忍者原人,1,DOS,DOS,DOS,,cdg-5230,cdg-5230,,,
cmu098iem003n0agmg6uy7t2d,忍者外傳Σ PLUS,1,,PSV,,PSV,VOL.366,索引:忍者外傳plus,,,
cmtzt68iv00hk0agmftvs072e,忍者外傳Σ2 PLUS,1,,PSV,,PSV,VOL.414 VOL.420,索引:忍者外傳2plus,,,
cmtplrml20dpa04jv72myi8qv,忍者學園,2,WIN,WIN,WIN,,cdg-1711,cdg-1711,,,
cmsylwh2k007v04jih7g0kvfh,忍者龜,3,DOS,DOS,DOS,,cdg-1715,cdg-1715,,,
cmtpl9hl309b604jvs3fx5c6r,快刀亂麻,3,WIN,WIN,WIN,,cdg-4517,cdg-4517,,,
cmsvn61qd000r04l8upsvd9gt,快打旋風,3,,DOS,DOS,,cdg-1720,cdg-1720,,靠別名對上、來源同時給了別筆(1),快打旋風 (Street Fighter)
cmsvv0lvk002m04jrnf5yoosh,快打旋風 (Street Fighter),1,,DOS,DOS,,cdg-1720,cdg-1720,,來源同時給了別筆(1),快打旋風
cmtzt5c07000i0agmtrlpamet,快打旋風 X 鐵拳,2,,PS3、X360、PSV,,PS3、X360、PSV,VOL.335 VOL.343 VOL.360 VOL.364 VOL.368 VOL.378 VOL.379 VOL.385,索引:快打旋風x鐵拳,,,
cmsvn61px000n04l8pu0obgz9,快打磚塊,1,DOS,DOS,DOS,,cdg-1724,cdg-1724,,,
cmu84xaft018f04iht93w7a9n,快打至尊,1,DOS,DOS,DOS,,cdg-1726,cdg-1726,,,
cmsysz38a006504jovc1sn0l9,快樂原始人,1,DOS,DOS,DOS,,cdg-4929,cdg-4929,,,
cmtpkhksp02s204jvth3m20lt,快樂天堂,1,,DOS,DOS,,cdg-1732,cdg-1732,,來源同時給了別筆(1),THEME PARK
cmswqdm5400b404l6jme796bb,快樂泡泡龍,1,,DOS,DOS,,cdg-3947,cdg-3947,,來源同時給了別筆(1),泡泡龍
cmsxqa31b000p04l4e1nyxjz4,快樂潛水伕,1,DOS,DOS,DOS,,cdg-4571,cdg-4571,,,
cmtzt4hus00050agmlmaw7fmh,性感女劍士Revolution,1,,WII,,WII,VOL.181,索引:性感女劍士revolution,,,
cmtzt5bff000a0agm5ho8wdr4,怪談餐館 毛骨悚然菜單100選,1,,NDS,,NDS,VOL.333,索引:怪談餐館毛骨悚然菜單100選,,,
cmtpk6hcj018y04jvyqljdaye,恐龍世紀,3,DOS,DOS,DOS,,cdg-1750,cdg-1750,,,
cmtpl78al08pw04jvsgj46m9k,恐龍動物園,2,DOS,DOS,DOS,,cdg-1751,cdg-1751,,,
cmtplsx1i0e0304jvzgjh3kf0,恐龍危機,1,WIN,WIN,WIN,,cdg-1752,cdg-1752,,,
cmtpn2nxh00hy04l6ellz4ibc,恐龍危機2,1,WIN,WIN,WIN,,cdg-1753,cdg-1753,,,
cmtpletif0aoj04jv3h8y3gmu,恐龍獵人,2,,PS3、X360,,PS3、X360,VOL.185,索引:恐龍獵人,,,
cmtple54a0aa704jv68972pff,恰哥與肥佬,3,WIN,WIN,WIN,,cdg-1764,cdg-1764,,,
cmtpkfbs7026204jvrltl61uj,悲戀湖殺人事件,1,DOS,DOS,DOS,,cdg-1766,cdg-1766,,,
cmtxe41r400030agmfjhkexua,惡霸魯尼,1,,PS2、X360,,PS2、X360,VOL.193,索引:惡霸魯尼,,,
cmtpl2bh007ex04jvgjvhl60x,惡靈古堡,2,WIN,WIN,WIN,,cdg-1774,cdg-1774,,,
cmtxz1r7j00lw04lajst5uyb9,惡靈古堡 2,1,WIN,WIN,WIN,,cdg-1775,cdg-1775,,,
cmtplv1cg0eel04jvsdx9ol8r,惡靈古堡 3,1,WIN,WIN,WIN,,cdg-1776,cdg-1776,,,
cmu097p9e000g0agmrmuq51pl,惡靈古堡 CHRONICLES HD精選集,1,,PS3,,PS3,VOL.379,索引:惡靈古堡chronicleshd精選集,,,
cmtzt574i00d50agmhsspzs8c,惡靈古堡 THE MERCENARIES 3D,3,,3DS,,3DS,VOL.332 VOL.335 VOL.338 VOL.339 VOL.340,索引:惡靈古堡themercenaries3d,,,
cmtzt57b600d90agmzpmzdhyv,惡靈古堡 復甦精選,1,,PS3、X360,,PS3、X360,VOL.332,索引:惡靈古堡復甦精選,,,
cmtzt5c7s000n0agmx35x1k9g,惡靈古堡 浣熊市行動,2,,PS3、X360,,PS3、X360,VOL.333 VOL.335 VOL.343 VOL.364 VOL.368 VOL.380 VOL.385,索引:惡靈古堡浣熊市行動,,,
